Datetime,Username,Url,Rule,Disconnected
2022-12-09 22:50:00+09:00,eta,https://stat.ink/@eta/spl3/c50b4c8b-20ae-4c61-b869-c8234c791645,area,False
2022-12-09 22:49:38+09:00,uzuki_shimamura,https://stat.ink/@uzuki_shimamura/spl3/12916d9d-3e4a-48f2-bde1-1e4f0f387600,area,False
2022-12-09 22:49:22+09:00,wm,https://stat.ink/@wm/spl3/35816a9e-3007-4477-85cb-dbb397540896,area,False
2022-12-09 22:49:17+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/3e1d6988-5660-44eb-acde-e19673c18c2f,area,False
2022-12-09 22:49:07+09:00,daz,https://stat.ink/@daz/spl3/a07b1508-3885-44f9-bfaa-bccd6d9dd8bb,area,False
2022-12-09 22:48:45+09:00,lentan,https://stat.ink/@lentan/spl3/94d93e3d-8481-4749-94b7-689a7aabb127,area,False
2022-12-09 22:47:49+09:00,gyara,https://stat.ink/@gyara/spl3/4b6dbc2f-aad5-42ca-89c7-4d6ab212adaa,area,False
2022-12-09 22:46:05+09:00,eta,https://stat.ink/@eta/spl3/b68f972a-df19-408e-af15-c7337619e92c,area,False
2022-12-09 22:45:46+09:00,daz,https://stat.ink/@daz/spl3/9197024e-4ca0-432b-bf42-4f19fa4ba44e,area,False
2022-12-09 22:45:13+09:00,kabixi000,https://stat.ink/@kabixi000/spl3/b3233ee6-fcc2-471e-84d8-9140b7269733,area,False
2022-12-09 22:45:03+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/bc1090a6-3e79-45ea-88c7-818ba8a8db53,area,False
2022-12-09 22:44:20+09:00,lentan,https://stat.ink/@lentan/spl3/6eeee2b6-046a-4b9b-aa9a-eb0f7ef56915,area,False
2022-12-09 22:44:07+09:00,oniku,https://stat.ink/@oniku/spl3/f2caee4d-30c4-433d-a5c8-5d665946b15a,area,False
2022-12-09 22:43:00+09:00,daz,https://stat.ink/@daz/spl3/a69a6432-f112-483c-965c-3a2edbc32180,area,False
2022-12-09 22:40:31+09:00,oniku,https://stat.ink/@oniku/spl3/27abdf93-7cf1-4a34-bdcb-a17ad6ca1d13,area,False
2022-12-09 22:39:58+09:00,daz,https://stat.ink/@daz/spl3/235f2f9e-dff9-4159-8357-ff8055fac9c5,area,False
2022-12-09 22:38:50+09:00,strangerxxx,https://stat.ink/@strangerxxx/spl3/fa1be0e6-718e-4db1-a8e6-8f73b45e1ccc,area,False
2022-12-09 22:38:49+09:00,eta,https://stat.ink/@eta/spl3/b3970cd8-a9d3-4309-a723-af59221fc192,area,False
2022-12-09 22:38:29+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/c7bb7c69-87ba-4616-8998-27dd68533d29,area,False
2022-12-09 22:38:11+09:00,lentan,https://stat.ink/@lentan/spl3/94adf7cd-97d7-4fd2-9dfe-797dc8656348,area,False
2022-12-09 22:35:44+09:00,lentan,https://stat.ink/@lentan/spl3/e0af7e2e-2d9d-4fe1-b0da-0662cff5d2f4,area,False
2022-12-09 22:35:05+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/4b5473b8-211a-4103-809e-7f01efa8a1ff,area,False
2022-12-09 22:34:03+09:00,XenonAbe,https://stat.ink/@XenonAbe/spl3/b97b6be7-a26b-4d50-9693-6af241ffb1ef,area,False
2022-12-09 22:34:00+09:00,daz,https://stat.ink/@daz/spl3/3cf15493-a6a2-4bc2-b01f-b61dbb783c02,area,False
2022-12-09 22:33:51+09:00,strangerxxx,https://stat.ink/@strangerxxx/spl3/761f3700-c7bd-4718-aecb-c36826194203,area,False
2022-12-09 22:33:26+09:00,eta,https://stat.ink/@eta/spl3/82e33914-54c3-4468-88d7-92157975db44,area,False
2022-12-09 22:32:34+09:00,lentan,https://stat.ink/@lentan/spl3/2a2c8602-a029-47bf-8b04-08350afa33d3,area,False
2022-12-09 22:30:41+09:00,strangerxxx,https://stat.ink/@strangerxxx/spl3/99053fa7-cd18-4bbe-9629-d41c80f12e45,area,False
2022-12-09 22:30:32+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/312abd20-5d9f-4ca6-a66d-21f4857932c0,area,False
2022-12-09 22:29:29+09:00,lentan,https://stat.ink/@lentan/spl3/bc7dc62d-6c45-4117-987b-76ecd505689c,area,False
2022-12-09 22:27:44+09:00,daz,https://stat.ink/@daz/spl3/a9ae1be3-8d75-45cd-b052-e7eb38943b63,area,False
2022-12-09 22:27:38+09:00,XenonAbe,https://stat.ink/@XenonAbe/spl3/9b066bdc-5086-4cc6-a597-e2b147303c20,area,False
2022-12-09 22:26:42+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/130c5dec-5928-4349-8493-a2b25935d4f3,area,False
2022-12-09 22:25:54+09:00,strangerxxx,https://stat.ink/@strangerxxx/spl3/0b232236-6f97-4f43-a806-79153172d215,area,False
2022-12-09 22:25:25+09:00,XenonAbe,https://stat.ink/@XenonAbe/spl3/f5fbb0a7-3f82-478c-8a60-8418563fa14d,area,True
2022-12-09 22:24:53+09:00,lentan,https://stat.ink/@lentan/spl3/85f97b4c-aa3a-4561-8f7a-ebf3ee40bb14,area,False
2022-12-09 22:22:43+09:00,daz,https://stat.ink/@daz/spl3/91e4942a-f357-4d9a-88cf-15843bd43a6c,area,False
2022-12-09 22:21:59+09:00,XenonAbe,https://stat.ink/@XenonAbe/spl3/e8d01005-c427-435a-af26-be935a85ae4e,area,False
2022-12-09 22:21:55+09:00,strangerxxx,https://stat.ink/@strangerxxx/spl3/cc87f7c6-a592-4665-a9f9-20a0c74dea02,area,False
2022-12-09 22:21:32+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/0b8aaf28-b23b-418d-935d-d815019eaebd,area,False
2022-12-09 22:19:42+09:00,wdtch824,https://stat.ink/@wdtch824/spl3/df9b52d5-737a-4fac-ac68-cad3b42e9899,area,False
2022-12-09 22:19:32+09:00,daz,https://stat.ink/@daz/spl3/1d35b6ae-458b-4309-86f0-ec04646d84d0,area,False
2022-12-09 22:18:58+09:00,XenonAbe,https://stat.ink/@XenonAbe/spl3/6a0a056e-dbf0-45d0-a16e-5c5498ff0c52,area,False
2022-12-09 22:17:54+09:00,lentan,https://stat.ink/@lentan/spl3/7cfde42b-f86c-4eae-b87d-f1180a2e4231,area,False
2022-12-09 22:17:54+09:00,hutarun,https://stat.ink/@hutarun/spl3/23fc7438-0e1f-4c9d-bafe-39185834be3a,area,False
2022-12-09 22:16:56+09:00,daz,https://stat.ink/@daz/spl3/417e275b-0c02-4480-8478-1f28866836e8,area,False
2022-12-09 22:15:37+09:00,strangerxxx,https://stat.ink/@strangerxxx/spl3/5fc25852-2e9f-4e0d-8c4a-469305933f6f,area,False
2022-12-09 22:15:08+09:00,XenonAbe,https://stat.ink/@XenonAbe/spl3/60d5569e-ce30-46c5-87a4-f2a402303fd0,area,False
2022-12-09 22:13:20+09:00,wdtch824,https://stat.ink/@wdtch824/spl3/8949b162-833c-43a6-9a83-5eb33f876e46,area,True
2022-12-09 22:11:56+09:00,XenonAbe,https://stat.ink/@XenonAbe/spl3/8d30730f-7069-4b2a-a3d6-003b861cf730,area,False
2022-12-09 22:11:29+09:00,lentan,https://stat.ink/@lentan/spl3/5d1be220-4b38-43ed-a703-67bde9fa35ba,area,False
2022-12-09 22:11:22+09:00,hutarun,https://stat.ink/@hutarun/spl3/36ff91a0-5aa3-43ef-aea4-75ce5db060c9,area,False
2022-12-09 22:11:14+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/9471124e-717e-4c72-8759-6d7eb220ade9,area,False
2022-12-09 22:09:45+09:00,wdtch824,https://stat.ink/@wdtch824/spl3/aabc8d7a-0f89-4400-bb8b-16e92b04da89,area,False
2022-12-09 22:08:55+09:00,strangerxxx,https://stat.ink/@strangerxxx/spl3/d9b6433b-deae-4e10-9a19-cfe4cc678aef,area,False
2022-12-09 22:07:37+09:00,mad_p,https://stat.ink/@mad_p/spl3/e7083579-2b14-4ac0-aec3-c8f44b802502,area,False
2022-12-09 22:05:42+09:00,XenonAbe,https://stat.ink/@XenonAbe/spl3/5188d7be-af0d-4e5c-b778-2f2e3a66949a,area,False
2022-12-09 22:04:56+09:00,lentan,https://stat.ink/@lentan/spl3/4a631cd3-106f-4bef-b131-5cb700cd979c,area,False
2022-12-09 22:04:26+09:00,hutarun,https://stat.ink/@hutarun/spl3/eca144f0-a2ed-4d13-ac7c-143a0d5a7778,area,False
2022-12-09 22:04:19+09:00,kuromorin,https://stat.ink/@kuromorin/spl3/c0a6cb54-d895-4882-9670-cd2bb41c28a9,area,False
2022-12-09 22:02:58+09:00,wdtch824,https://stat.ink/@wdtch824/spl3/b1ed25fe-8008-46de-bab0-f11db5bb214c,area,False
2022-12-09 22:02:58+09:00,mad_p,https://stat.ink/@mad_p/spl3/9bddd3c6-36ee-4eca-b9e1-5fb44a7f3f7b,area,False
2022-12-09 22:02:16+09:00,strangerxxx,https://stat.ink/@strangerxxx/spl3/a1053ee8-c1bb-4f74-879e-36dcadd7fd10,area,False
2022-12-09 22:02:14+09:00,XenonAbe,https://stat.ink/@XenonAbe/spl3/0b77c0c9-bb6a-44e5-94ca-78d15484b0b4,area,False
2022-12-09 22:02:05+09:00,ksaga,https://stat.ink/@ksaga/spl3/d29fdb59-fb4f-45f5-bb38-9c2d44a92543,area,False
2022-12-09 22:01:45+09:00,afro_na_lion,https://stat.ink/@afro_na_lion/spl3/eb3d7e01-dfb7-4787-a323-09a175f4d0ef,area,False
2022-12-09 21:59:59+09:00,lentan,https://stat.ink/@lentan/spl3/23ea1831-b7ca-4139-8a3a-9db58b348b3f,area,False
2022-12-09 21:59:34+09:00,hutarun,https://stat.ink/@hutarun/spl3/34dd6690-a375-45d5-b5c4-eedf6614a60b,area,False
2022-12-09 21:58:27+09:00,ksaga,https://stat.ink/@ksaga/spl3/d2617efd-7828-4432-a881-f32a54040983,area,False
2022-12-09 21:57:36+09:00,kuromorin,https://stat.ink/@kuromorin/spl3/c99cb1a5-61a6-4622-a45e-ca0e04a9d272,area,False
2022-12-09 21:57:15+09:00,XenonAbe,https://stat.ink/@XenonAbe/spl3/0d356d30-d44e-4dad-b003-5166e720a4a3,area,False
2022-12-09 21:56:46+09:00,mad_p,https://stat.ink/@mad_p/spl3/d8cc6d78-e53a-4eda-b3a2-392a6fbf93a6,area,False
2022-12-09 21:55:34+09:00,afro_na_lion,https://stat.ink/@afro_na_lion/spl3/ba343506-91f9-414d-ab13-1ccacfcae870,area,False
2022-12-09 21:55:25+09:00,ksaga,https://stat.ink/@ksaga/spl3/489db364-a022-4e91-9525-7c9aefc04137,area,False
2022-12-09 21:55:09+09:00,lentan,https://stat.ink/@lentan/spl3/103756b9-04b9-457f-afca-c062088b9e98,area,False
2022-12-09 21:53:52+09:00,kuromorin,https://stat.ink/@kuromorin/spl3/1d58e8c9-6816-456c-b14f-24239d126003,area,False
2022-12-09 21:52:16+09:00,XenonAbe,https://stat.ink/@XenonAbe/spl3/84be46cb-2e4b-495b-bec1-01b0bb4055f8,area,False
2022-12-09 21:51:13+09:00,lentan,https://stat.ink/@lentan/spl3/d82ce3fe-0e6f-4e6e-96fd-5b842b7cccdf,area,False
2022-12-09 21:51:03+09:00,mad_p,https://stat.ink/@mad_p/spl3/e9a841dc-b87e-4fe8-babe-3272fd37cf08,area,False
2022-12-09 21:49:38+09:00,ksaga,https://stat.ink/@ksaga/spl3/85e7ba44-dcb8-4a5b-9db7-f89f3c473759,area,False
2022-12-09 21:49:24+09:00,XenonAbe,https://stat.ink/@XenonAbe/spl3/0ffd2153-8158-4400-9707-49a85b445374,area,False
2022-12-09 21:47:29+09:00,lentan,https://stat.ink/@lentan/spl3/b71e32f3-0553-473f-ba40-95f672f15826,area,False
2022-12-09 21:47:26+09:00,mad_p,https://stat.ink/@mad_p/spl3/2d698d6f-12e0-4592-a361-76cc4e58b0af,area,False
2022-12-09 21:47:18+09:00,kuromorin,https://stat.ink/@kuromorin/spl3/b49a39c1-daf5-4f59-bb13-6b838dc1e7b0,area,False
2022-12-09 21:45:08+09:00,ksaga,https://stat.ink/@ksaga/spl3/e0ecad66-f703-40d9-9d5a-6073613ae372,area,False
2022-12-09 21:44:30+09:00,taka_1210,https://stat.ink/@taka_1210/spl3/2588f8ac-7ff0-4cd6-8876-da9bd1d17c58,area,False
2022-12-09 21:44:29+09:00,kuromorin,https://stat.ink/@kuromorin/spl3/035b2b1f-2323-463d-93bf-5ada2288fbe4,area,False
2022-12-09 21:42:54+09:00,lentan,https://stat.ink/@lentan/spl3/92d215f8-b8bb-4be4-8fdf-d0577ab2cdf7,area,False
2022-12-09 21:42:23+09:00,mad_p,https://stat.ink/@mad_p/spl3/39e24fc6-fc38-44cf-becf-2a8afc44608c,area,False
2022-12-09 21:41:53+09:00,kuromorin,https://stat.ink/@kuromorin/spl3/5d8080b0-4ce4-4ee9-a017-9e7449ab233e,area,False
2022-12-09 21:41:06+09:00,ksaga,https://stat.ink/@ksaga/spl3/f9d4d4a4-58a3-4c5a-b4c1-326bf799feb0,area,False
2022-12-09 21:40:33+09:00,shige_tairi,https://stat.ink/@shige_tairi/spl3/7241131e-59cb-4514-8fe6-8d1b44a54cfd,area,False
2022-12-09 21:38:36+09:00,taka_1210,https://stat.ink/@taka_1210/spl3/8a3be302-e73a-4e9c-b00d-66cc8df22756,area,False
2022-12-09 21:36:39+09:00,lentan,https://stat.ink/@lentan/spl3/d13e484a-b275-465b-b32a-e690df9719e4,area,False
2022-12-09 21:36:19+09:00,myutaro555,https://stat.ink/@myutaro555/spl3/549bbc1b-bcd8-4572-aabf-416b85c93966,area,False
2022-12-09 21:36:10+09:00,ksaga,https://stat.ink/@ksaga/spl3/0526f0f9-6565-404d-b099-a10e976f90b3,area,False
2022-12-09 21:36:00+09:00,shige_tairi,https://stat.ink/@shige_tairi/spl3/999847d8-8a04-459c-b502-af44fde5bec9,area,False
2022-12-09 21:35:09+09:00,mad_p,https://stat.ink/@mad_p/spl3/7f8587b1-aaf5-4603-af24-2618cfd62341,area,True
2022-12-09 21:33:12+09:00,bbc_fujikawa,https://stat.ink/@bbc_fujikawa/spl3/219bf91e-1cb5-4edb-8c68-bbf28b960e21,area,False
2022-12-09 21:32:53+09:00,shige_tairi,https://stat.ink/@shige_tairi/spl3/4239d7a0-3d39-4b73-8d17-7542a2c303d1,area,False
2022-12-09 21:32:51+09:00,lentan,https://stat.ink/@lentan/spl3/3fc42bd4-5c4f-4c13-9254-dcbf5294577e,area,False
2022-12-09 21:32:41+09:00,taka_1210,https://stat.ink/@taka_1210/spl3/cd84fde6-abdc-40fc-b54a-04817baaca1b,area,False
2022-12-09 21:32:02+09:00,mad_p,https://stat.ink/@mad_p/spl3/7be7a55a-948b-4068-ad3c-0938270841e7,area,False
2022-12-09 21:30:05+09:00,lentan,https://stat.ink/@lentan/spl3/608e4cb8-dbf7-45e8-9df4-d728b5ab54e9,area,False
2022-12-09 21:28:53+09:00,ksaga,https://stat.ink/@ksaga/spl3/1ef5cf95-10a5-463b-8dea-140108fe2508,area,False
2022-12-09 21:28:18+09:00,mad_p,https://stat.ink/@mad_p/spl3/e44352c3-3194-436b-a1be-2ec5cff7bae2,area,False
2022-12-09 21:27:55+09:00,shige_tairi,https://stat.ink/@shige_tairi/spl3/9bd73085-bbd2-4e91-986b-ad4cb9bb31ce,area,True
2022-12-09 21:27:33+09:00,taka_1210,https://stat.ink/@taka_1210/spl3/d6d30c92-90bd-456d-b8c9-411148db1e11,area,False
2022-12-09 21:26:00+09:00,shige_tairi,https://stat.ink/@shige_tairi/spl3/abda8b6f-8a2d-4c14-bf32-9b1f04eb8c73,area,False
2022-12-09 21:25:50+09:00,bbc_fujikawa,https://stat.ink/@bbc_fujikawa/spl3/7c576044-f654-4be1-bbd3-d33274f1e5f5,area,False
2022-12-09 21:25:41+09:00,lentan,https://stat.ink/@lentan/spl3/ac82f02f-eab1-4610-9ef2-808add71b5c1,area,False
2022-12-09 21:23:52+09:00,ksaga,https://stat.ink/@ksaga/spl3/6f99d1f6-03ad-44e5-a8c5-161d76b7ee3a,area,False
2022-12-09 21:22:50+09:00,wdtch824,https://stat.ink/@wdtch824/spl3/5b6f7cb3-a0d7-4792-ae1d-88b4ebd449a0,area,False
2022-12-09 21:22:42+09:00,mad_p,https://stat.ink/@mad_p/spl3/4d06e6a4-6581-4d03-97a4-93aa6c96f8ee,area,False
2022-12-09 21:21:55+09:00,bbc_fujikawa,https://stat.ink/@bbc_fujikawa/spl3/5c3f7793-0f4d-40d7-b88f-621c3b1a3d7a,area,False
2022-12-09 21:21:30+09:00,taka_1210,https://stat.ink/@taka_1210/spl3/772590b0-702e-4223-826a-5a961d86816b,area,False
2022-12-09 21:21:01+09:00,ksaga,https://stat.ink/@ksaga/spl3/38bb0563-08f9-40fe-a866-7ca3419def5c,area,False
2022-12-09 21:20:40+09:00,shige_tairi,https://stat.ink/@shige_tairi/spl3/3b2dbfa3-9cfe-405e-8079-b80dbfb90ff8,area,False
2022-12-09 21:19:57+09:00,mad_p,https://stat.ink/@mad_p/spl3/95185e14-a162-460d-9fba-af294b2556e4,area,False
2022-12-09 21:18:57+09:00,wdtch824,https://stat.ink/@wdtch824/spl3/d7f3e78e-aeb3-4841-90ec-9fbedd8274dd,area,False
2022-12-09 21:18:15+09:00,lentan,https://stat.ink/@lentan/spl3/a5403a9e-22a5-4a6d-a123-4020d0c8b0d8,area,False
2022-12-09 21:17:19+09:00,ksaga,https://stat.ink/@ksaga/spl3/79995d48-2683-4f5a-a491-cb08871940ab,area,False
2022-12-09 21:15:45+09:00,mad_p,https://stat.ink/@mad_p/spl3/0a141613-359a-4732-b96a-21766a0f85ad,area,True
2022-12-09 21:15:00+09:00,lentan,https://stat.ink/@lentan/spl3/9e49dfd6-f4c9-4486-b2f8-6fed17885c37,area,False
2022-12-09 21:14:43+09:00,shige_tairi,https://stat.ink/@shige_tairi/spl3/b32c5aca-4e3a-4281-ac91-d078ac3aec25,area,False
2022-12-09 21:13:30+09:00,wdtch824,https://stat.ink/@wdtch824/spl3/9e14c6cb-f34a-4fb9-84e6-674e66835067,area,False
2022-12-09 21:13:04+09:00,taka_1210,https://stat.ink/@taka_1210/spl3/47609412-7dc3-4ada-8b14-0fdc9ec64e0d,area,True
2022-12-09 21:12:43+09:00,bbc_fujikawa,https://stat.ink/@bbc_fujikawa/spl3/cc8d2a8e-acbc-41ba-85dd-4adaf8c89d33,area,False
2022-12-09 21:12:36+09:00,ksaga,https://stat.ink/@ksaga/spl3/d2b1ab94-9a6e-4538-a16a-dca022be5468,area,False
2022-12-09 21:11:48+09:00,taka_1210,https://stat.ink/@taka_1210/spl3/19f83f65-c6de-4b45-9bb0-e7eb4d10e60e,area,False
2022-12-09 21:10:59+09:00,mad_p,https://stat.ink/@mad_p/spl3/0484a895-2fbe-459a-bba3-a886dbd0cd20,area,False
2022-12-09 21:10:59+09:00,shige_tairi,https://stat.ink/@shige_tairi/spl3/439e63c7-6806-4bd2-a008-ada79b72b29e,area,False
2022-12-09 21:10:01+09:00,lentan,https://stat.ink/@lentan/spl3/573fcfcf-ea5b-4a4d-8844-456903a6fde5,area,False
2022-12-09 21:06:47+09:00,wdtch824,https://stat.ink/@wdtch824/spl3/12aeb34e-7e37-44be-92b5-ec6f89382a87,area,False
2022-12-09 21:05:15+09:00,ksaga,https://stat.ink/@ksaga/spl3/5d88d275-6bb3-4c1e-a73d-85fe362d9477,area,False
2022-12-09 21:04:59+09:00,shige_tairi,https://stat.ink/@shige_tairi/spl3/180b7917-a71e-4efa-ac63-9d5572870c9a,area,False
2022-12-09 21:04:22+09:00,lentan,https://stat.ink/@lentan/spl3/f11fa604-39ab-428c-8af2-61d2a65ec7c0,yagura,False
2022-12-09 20:59:59+09:00,ksaga,https://stat.ink/@ksaga/spl3/68e97964-281e-48b4-96e2-fa1e3c4dfbcf,yagura,False
2022-12-09 20:59:38+09:00,wdtch824,https://stat.ink/@wdtch824/spl3/84a6b165-3347-4c84-a53a-dfb7b61cf8a9,yagura,False
2022-12-09 20:59:30+09:00,strangerxxx,https://stat.ink/@strangerxxx/spl3/20f02489-fcec-4ec5-899b-210759f45584,yagura,False
2022-12-09 20:59:04+09:00,mad_p,https://stat.ink/@mad_p/spl3/9eb7b646-b8fb-4d44-8ded-0b03f0f92ebf,yagura,False
2022-12-09 20:58:06+09:00,lentan,https://stat.ink/@lentan/spl3/eab100d7-e657-4d97-a482-edb8e0b26dd6,yagura,False
2022-12-09 20:57:41+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/8d5caaa7-30ee-4621-af68-20388ed9a386,yagura,False
2022-12-09 20:55:14+09:00,strangerxxx,https://stat.ink/@strangerxxx/spl3/9081f36f-0dfc-4b2d-a2df-b74515cea516,yagura,False
2022-12-09 20:54:46+09:00,mad_p,https://stat.ink/@mad_p/spl3/41686a84-85bf-49ed-907a-30cb8e85e923,yagura,False
2022-12-09 20:54:15+09:00,lentan,https://stat.ink/@lentan/spl3/7c686e3d-8ec4-499e-b6c8-26a947a3e10d,yagura,False
2022-12-09 20:53:18+09:00,ksaga,https://stat.ink/@ksaga/spl3/5e31f13a-a200-450f-9e07-3db868d1b08e,yagura,False
2022-12-09 20:52:50+09:00,wdtch824,https://stat.ink/@wdtch824/spl3/0b985cb2-e1ef-4b3f-8d08-76d3f8294296,yagura,False
2022-12-09 20:52:50+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/ea3f6738-38eb-4f9c-83bf-f8f63d1e5252,yagura,True
2022-12-09 20:52:34+09:00,strangerxxx,https://stat.ink/@strangerxxx/spl3/740c6aa1-f41c-4364-b22c-887d2242b62a,yagura,False
2022-12-09 20:51:30+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/e46f7927-6d40-4fdc-b1e2-abebf6e013d2,yagura,False
2022-12-09 20:50:47+09:00,ksaga,https://stat.ink/@ksaga/spl3/42b2ba4e-5211-49ab-bdd1-1ec9e1b0f59a,yagura,False
2022-12-09 20:50:37+09:00,lentan,https://stat.ink/@lentan/spl3/7596ba66-8351-493e-ac6a-fb72394543bb,yagura,False
2022-12-09 20:48:30+09:00,mad_p,https://stat.ink/@mad_p/spl3/8cd77b23-fce0-411a-add0-c9613059aa8c,yagura,False
2022-12-09 20:45:57+09:00,strangerxxx,https://stat.ink/@strangerxxx/spl3/6c5bb0a6-f0c0-42cf-816e-d73becc4b289,yagura,False
2022-12-09 20:45:56+09:00,wdtch824,https://stat.ink/@wdtch824/spl3/d8886cb9-b1f2-40dd-9a42-595217e378e2,yagura,False
2022-12-09 20:45:00+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/ad638f40-039b-42c0-a3fb-8d88be5e4aae,yagura,False
2022-12-09 20:44:11+09:00,lentan,https://stat.ink/@lentan/spl3/7e2669cb-64f2-446d-b9e3-5296fbcb9d7c,yagura,False
2022-12-09 20:41:45+09:00,lentan,https://stat.ink/@lentan/spl3/599ff8a8-b30b-463c-b5e1-4f310c62329e,yagura,False
2022-12-09 20:41:03+09:00,wdtch824,https://stat.ink/@wdtch824/spl3/992cbf6a-7f02-410e-980b-c83be5bb6dcb,yagura,False
2022-12-09 20:38:46+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/82cae43f-e435-4642-8cc7-d1707e7bcd97,yagura,False
2022-12-09 20:36:08+09:00,inkognito,https://stat.ink/@inkognito/spl3/68f4ca96-eb81-4a71-9265-4692e049a6b2,yagura,True
2022-12-09 20:35:46+09:00,myutaro555,https://stat.ink/@myutaro555/spl3/a328ef4c-9a64-44f8-87d2-c4f9b3e71571,yagura,False
2022-12-09 20:35:20+09:00,lentan,https://stat.ink/@lentan/spl3/70f62532-38d0-4c2c-a4ba-a85ccdf0a309,yagura,False
2022-12-09 20:34:57+09:00,bbc_fujikawa,https://stat.ink/@bbc_fujikawa/spl3/780752ea-8014-465d-838d-862677b99fbe,yagura,False
2022-12-09 20:32:27+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/cfced8da-6251-434d-8f22-f06f8537dfe3,yagura,False
2022-12-09 20:31:57+09:00,bbc_fujikawa,https://stat.ink/@bbc_fujikawa/spl3/b5e4bf54-2254-4d1a-962a-ee0677984f80,yagura,True
2022-12-09 20:30:30+09:00,inkognito,https://stat.ink/@inkognito/spl3/25678236-85f3-4542-83f4-0a5be002fefc,yagura,True
2022-12-09 20:30:08+09:00,bbc_fujikawa,https://stat.ink/@bbc_fujikawa/spl3/e56d8455-bd7a-45ea-aea2-e8d44b15ac31,yagura,False
2022-12-09 20:28:57+09:00,lentan,https://stat.ink/@lentan/spl3/595b4ad4-74da-45a1-9d93-78e45c5e3ba6,yagura,False
2022-12-09 20:28:19+09:00,inkognito,https://stat.ink/@inkognito/spl3/63d0fb55-0c5e-4f98-b72e-2d1f5f49a4ba,yagura,False
2022-12-09 20:26:36+09:00,bbc_fujikawa,https://stat.ink/@bbc_fujikawa/spl3/95935855-b537-4364-acf3-12ee01b0cd34,yagura,False
2022-12-09 20:26:15+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/4d40cbea-6607-4515-81b6-d2815255ff4b,yagura,False
2022-12-09 20:24:42+09:00,lentan,https://stat.ink/@lentan/spl3/4091f40c-aa73-4587-81be-2bbc7caeb79f,yagura,False
2022-12-09 20:21:57+09:00,inkognito,https://stat.ink/@inkognito/spl3/b9b0360a-069a-4812-91d5-60de532c1ecd,yagura,False
2022-12-09 20:20:33+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/9ae96c98-ca99-49c7-b5b9-54cb810da573,yagura,False
2022-12-09 20:18:33+09:00,bbc_fujikawa,https://stat.ink/@bbc_fujikawa/spl3/5397ffdc-89b5-450c-b0fd-897a04e47e94,yagura,False
2022-12-09 20:18:27+09:00,kinchanMadness,https://stat.ink/@kinchanMadness/spl3/08e0defb-edf8-4753-95b6-97f4c40c406e,yagura,False
2022-12-09 20:17:47+09:00,lentan,https://stat.ink/@lentan/spl3/b5f8be76-284f-471c-bead-affbec00fe3c,yagura,False
2022-12-09 20:17:08+09:00,inkognito,https://stat.ink/@inkognito/spl3/907f496b-f324-416f-ad25-e0c8598aba7e,yagura,False
2022-12-09 20:15:16+09:00,bbc_fujikawa,https://stat.ink/@bbc_fujikawa/spl3/ce65ba99-322d-4f57-ab0f-fa2c47bffcc9,yagura,False
2022-12-09 20:14:08+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/72f2fefc-8261-42c2-892c-52177e109093,yagura,False
2022-12-09 20:13:00+09:00,lentan,https://stat.ink/@lentan/spl3/748ead0c-e9f7-4003-a5b0-87fad7c45c48,yagura,False
2022-12-09 20:12:11+09:00,kinchanMadness,https://stat.ink/@kinchanMadness/spl3/6885ec99-6cab-43ef-b2dc-87d74c23a207,yagura,False
2022-12-09 20:11:20+09:00,inkognito,https://stat.ink/@inkognito/spl3/b3c54bd9-af74-4177-8673-4dc788af6515,yagura,False
2022-12-09 20:10:31+09:00,lentan,https://stat.ink/@lentan/spl3/d6771b79-ef36-4820-a568-7e9aa6210fe2,yagura,False
2022-12-09 20:08:30+09:00,kokoyaika,https://stat.ink/@kokoyaika/spl3/9984f168-d672-41e1-a13a-acec1470d277,yagura,False
2022-12-09 20:08:26+09:00,bbc_fujikawa,https://stat.ink/@bbc_fujikawa/spl3/3f5a5164-7951-4b45-9943-9439226b614a,yagura,False
2022-12-09 20:07:25+09:00,kinchanMadness,https://stat.ink/@kinchanMadness/spl3/69215bf3-76e2-4c18-bf51-ba149b3c9877,yagura,False
2022-12-09 20:05:48+09:00,inkognito,https://stat.ink/@inkognito/spl3/48931b96-6f35-4821-b382-817c814c4896,yagura,False
